N	G	Cov	Iteration	dist_percent
16	50	0.15	375	0.118
16	50	0.15	376	0.455
16	50	0.15	377	0.83
16	50	0.15	378	0.025
16	50	0.15	379	0.285
16	50	0.15	380	0.09
16	50	0.15	381	0.927
16	50	0.15	382	0.44
16	50	0.15	383	0.697
16	50	0.15	384	0.152
16	50	0.15	385	0.407
16	50	0.15	386	0.137
16	50	0.15	387	0.131
16	50	0.15	388	0.695
16	50	0.15	389	0.013
16	50	0.15	390	0.786
16	50	0.15	391	0.943
16	50	0.15	392	0.437
16	50	0.15	393	0.167
16	50	0.15	394	0.469
16	50	0.15	395	0.423
16	50	0.15	396	0.465
16	50	0.15	397	0.61
16	50	0.15	398	0.884
16	50	0.15	399	0.25
16	50	0.15	400	0.983
16	50	0.15	401	0.169
16	50	0.15	402	0.086
16	50	0.15	403	0.077
16	50	0.15	404	0.629
16	50	0.15	405	0.559
16	50	0.15	406	0.401
16	50	0.15	407	0.142
16	50	0.15	408	0.024
16	50	0.15	409	0.539
16	50	0.15	410	0.603
16	50	0.15	411	0.704
16	50	0.15	412	0.903
16	50	0.15	413	0.703
16	50	0.15	414	0.896
16	50	0.15	415	0.664
16	50	0.15	416	0.775
16	50	0.15	417	0.078
16	50	0.15	418	0.895
16	50	0.15	419	0.251
16	50	0.15	420	0.765
16	50	0.15	421	0.234
16	50	0.15	422	0.137
16	50	0.15	423	0.75
16	50	0.15	424	0.985
16	50	0.15	425	0.019
16	50	0.15	426	0.764
16	50	0.15	427	0.989
16	50	0.15	428	0.975
16	50	0.15	429	0.998
16	50	0.15	430	0.517
16	50	0.15	431	0.122
16	50	0.15	432	0.311
16	50	0.15	433	0.082
16	50	0.15	434	0.928
16	50	0.15	435	0.994
16	50	0.15	436	0.455
16	50	0.15	437	0.485
16	50	0.15	438	0.021
16	50	0.15	439	0.517
16	50	0.15	440	0.066
16	50	0.15	441	0.643
16	50	0.15	442	0.033
16	50	0.15	443	0.91
16	50	0.15	444	0.68
16	50	0.15	445	0.427
16	50	0.15	446	1.0
16	50	0.15	447	0.973
16	50	0.15	448	0.27
16	50	0.15	449	0.866
16	50	0.15	450	0.402
16	50	0.15	451	0.414
16	50	0.15	452	0.136
16	50	0.15	453	0.486
16	50	0.15	454	0.458
16	50	0.15	455	0.782
16	50	0.15	456	0.585
16	50	0.15	457	0.261
16	50	0.15	458	0.261
16	50	0.15	459	0.619
16	50	0.15	460	0.449
16	50	0.15	461	0.011
16	50	0.15	462	0.46
16	50	0.15	463	0.021
16	50	0.15	464	0.317
16	50	0.15	465	0.496
16	50	0.15	466	0.32
16	50	0.15	467	0.085
16	50	0.15	468	0.794
16	50	0.15	469	0.231
16	50	0.15	470	0.853
16	50	0.15	471	0.708
16	50	0.15	472	0.945
16	50	0.15	473	0.929
16	50	0.15	474	0.868
16	50	0.15	475	0.241
16	50	0.15	476	0.548
16	50	0.15	477	0.194
16	50	0.15	478	0.931
16	50	0.15	479	0.432
16	50	0.15	480	0.57
16	50	0.15	481	0.646
16	50	0.15	482	0.369
16	50	0.15	483	0.392
16	50	0.15	484	0.338
16	50	0.15	485	0.514
16	50	0.15	486	0.28
16	50	0.15	487	0.717
16	50	0.15	488	0.807
16	50	0.15	489	0.841
16	50	0.15	490	0.456
16	50	0.15	491	0.341
16	50	0.15	492	0.887
16	50	0.15	493	0.694
16	50	0.15	494	0.189
16	50	0.15	495	0.263
16	50	0.15	496	0.638
16	50	0.15	497	0.397
16	50	0.15	498	0.224
16	50	0.15	499	0.923
16	50	0.15	500	0.083
16	50	0.15	501	0.741
16	50	0.15	502	0.215
16	50	0.15	503	0.063
16	50	0.15	504	0.865
16	50	0.15	505	0.035
16	50	0.15	506	0.72
16	50	0.15	507	0.789
16	50	0.15	508	0.527
16	50	0.15	509	0.704
16	50	0.15	510	0.128
16	50	0.15	511	0.666
16	50	0.15	512	0.816
16	50	0.15	513	0.64
16	50	0.15	514	0.397
16	50	0.15	515	0.322
16	50	0.15	516	0.972
16	50	0.15	517	0.765
16	50	0.15	518	0.911
16	50	0.15	519	0.115
16	50	0.15	520	0.251
16	50	0.15	521	0.149
16	50	0.15	522	0.983
16	50	0.15	523	0.327
16	50	0.15	524	0.693
16	50	0.15	525	0.281
16	50	0.15	526	0.663
16	50	0.15	527	0.78
16	50	0.15	528	0.241
16	50	0.15	529	0.993
16	50	0.15	530	0.632
16	50	0.15	531	0.935
16	50	0.15	532	0.656
16	50	0.15	533	0.238
16	50	0.15	534	0.639
16	50	0.15	535	0.149
16	50	0.15	536	0.594
16	50	0.15	537	0.394
16	50	0.15	538	0.103
16	50	0.15	539	0.102
16	50	0.15	540	0.549
16	50	0.15	541	0.547
16	50	0.15	542	0.099
16	50	0.15	543	0.196
16	50	0.15	544	0.914
16	50	0.15	545	0.159
16	50	0.15	546	0.586
16	50	0.15	547	0.124
16	50	0.15	548	0.256
16	50	0.15	549	0.699
16	50	0.15	550	0.829
16	50	0.15	551	0.524
16	50	0.15	552	0.657
16	50	0.15	553	0.552
16	50	0.15	554	0.066
16	50	0.15	555	0.159
16	50	0.15	556	0.911
16	50	0.15	557	0.358
16	50	0.15	558	0.059
16	50	0.15	559	0.643
16	50	0.15	560	0.475
16	50	0.15	561	0.822
16	50	0.15	562	0.004
16	50	0.15	563	0.362
16	50	0.15	564	0.067
16	50	0.15	565	0.849
16	50	0.15	566	0.758
16	50	0.15	567	0.378
16	50	0.15	568	0.425
16	50	0.15	569	0.609
16	50	0.15	570	0.39
16	50	0.15	571	0.669
16	50	0.15	572	0.226
16	50	0.15	573	0.583
16	50	0.15	574	0.945
16	50	0.15	575	0.631
16	50	0.15	576	0.174
16	50	0.15	577	0.683
16	50	0.15	578	0.766
16	50	0.15	579	0.323
16	50	0.15	580	0.467
16	50	0.15	581	0.575
16	50	0.15	582	0.892
16	50	0.15	583	0.988
16	50	0.15	584	0.604
16	50	0.15	585	0.246
16	50	0.15	586	0.333
16	50	0.15	587	0.471
16	50	0.15	588	0.902
16	50	0.15	589	0.765
16	50	0.15	590	0.515
16	50	0.15	591	0.247
16	50	0.15	592	0.24
16	50	0.15	593	0.996
16	50	0.15	594	0.123
16	50	0.15	595	0.226
16	50	0.15	596	0.782
16	50	0.15	597	0.657
16	50	0.15	598	0.951
16	50	0.15	599	0.515
16	50	0.15	600	0.575
16	50	0.15	601	0.168
16	50	0.15	602	0.916
16	50	0.15	603	0.611
16	50	0.15	604	0.827
16	50	0.15	605	0.524
16	50	0.15	606	0.206
16	50	0.15	607	0.952
16	50	0.15	608	0.16
16	50	0.15	609	0.769
16	50	0.15	610	0.134
16	50	0.15	611	0.699
16	50	0.15	612	0.667
16	50	0.15	613	0.051
16	50	0.15	614	0.958
16	50	0.15	615	0.307
16	50	0.15	616	0.844
16	50	0.15	617	0.036
16	50	0.15	618	0.015
16	50	0.15	619	0.01
16	50	0.15	620	0.691
16	50	0.15	621	0.561
16	50	0.15	622	0.814
16	50	0.15	623	0.74
16	50	0.15	624	0.676
16	50	0.15	625	0.209
16	50	0.15	626	0.991
16	50	0.15	627	0.91
16	50	0.15	628	0.639
16	50	0.15	629	0.723
16	50	0.15	630	0.542
16	50	0.15	631	0.203
16	50	0.15	632	0.371
16	50	0.15	633	0.292
16	50	0.15	634	0.98
16	50	0.15	635	0.598
16	50	0.15	636	0.725
16	50	0.15	637	0.364
16	50	0.15	638	0.32
16	50	0.15	639	0.39
16	50	0.15	640	0.039
16	50	0.15	641	0.881
16	50	0.15	642	0.734
16	50	0.15	643	0.623
16	50	0.15	644	0.065
16	50	0.15	645	0.253
16	50	0.15	646	0.661
16	50	0.15	647	0.504
16	50	0.15	648	0.144
16	50	0.15	649	0.018
16	50	0.15	650	0.354
16	50	0.15	651	0.527
16	50	0.15	652	0.515
16	50	0.15	653	0.175
16	50	0.15	654	0.151
16	50	0.15	655	0.859
16	50	0.15	656	0.782
16	50	0.15	657	0.866
16	50	0.15	658	0.066
16	50	0.15	659	0.513
16	50	0.15	660	0.816
16	50	0.15	661	0.064
16	50	0.15	662	0.518
16	50	0.15	663	0.024
16	50	0.15	664	0.264
16	50	0.15	665	0.732
16	50	0.15	666	0.495
16	50	0.15	667	0.133
16	50	0.15	668	0.32
16	50	0.15	669	0.907
16	50	0.15	670	0.284
16	50	0.15	671	0.678
16	50	0.15	672	0.112
16	50	0.15	673	0.117
16	50	0.15	674	0.603
16	50	0.15	675	0.243
16	50	0.15	676	0.633
16	50	0.15	677	0.813
16	50	0.15	678	0.739
16	50	0.15	679	0.25
16	50	0.15	680	0.371
16	50	0.15	681	0.68
16	50	0.15	682	0.254
16	50	0.15	683	0.693
16	50	0.15	684	0.006
16	50	0.15	685	0.87
16	50	0.15	686	0.586
16	50	0.15	687	0.936
16	50	0.15	688	0.86
16	50	0.15	689	0.716
16	50	0.15	690	0.31
16	50	0.15	691	0.384
16	50	0.15	692	0.654
16	50	0.15	693	0.992
16	50	0.15	694	0.533
16	50	0.15	695	0.979
16	50	0.15	696	0.655
16	50	0.15	697	0.266
16	50	0.15	698	0.863
16	50	0.15	699	0.653
16	50	0.15	700	0.414
16	50	0.15	701	0.042
16	50	0.15	702	0.478
16	50	0.15	703	0.564
16	50	0.15	704	0.588
16	50	0.15	705	0.021
16	50	0.15	706	0.7
16	50	0.15	707	0.33
16	50	0.15	708	0.697
16	50	0.15	709	0.728
16	50	0.15	710	0.767
16	50	0.15	711	0.42
16	50	0.15	712	0.185
16	50	0.15	713	0.938
16	50	0.15	714	0.186
16	50	0.15	715	0.912
16	50	0.15	716	0.42
16	50	0.15	717	0.533
16	50	0.15	718	0.622
16	50	0.15	719	0.378
16	50	0.15	720	0.588
16	50	0.15	721	0.173
16	50	0.15	722	0.872
16	50	0.15	723	0.163
16	50	0.15	724	0.955
16	50	0.15	725	0.692
16	50	0.15	726	0.687
16	50	0.15	727	0.74
16	50	0.15	728	0.535
16	50	0.15	729	0.002
16	50	0.15	730	0.074
16	50	0.15	731	0.813
16	50	0.15	732	0.051
16	50	0.15	733	0.659
16	50	0.15	734	0.709
16	50	0.15	735	0.163
16	50	0.15	736	0.354
16	50	0.15	737	0.388
16	50	0.15	738	0.379
16	50	0.15	739	0.232
16	50	0.15	740	0.601
16	50	0.15	741	0.456
16	50	0.15	742	0.224
16	50	0.15	743	0.202
16	50	0.15	744	0.823
16	50	0.15	745	0.758
16	50	0.15	746	0.336
16	50	0.15	747	0.704
16	50	0.15	748	0.083
16	50	0.15	749	0.234
16	50	0.15	750	0.759
16	50	0.15	751	0.838
16	50	0.15	752	0.22
16	50	0.15	753	0.943
16	50	0.15	754	0.143
16	50	0.15	755	0.086
16	50	0.15	756	0.048
16	50	0.15	757	0.117
16	50	0.15	758	0.113
16	50	0.15	759	0.976
16	50	0.15	760	0.183
16	50	0.15	761	0.863
16	50	0.15	762	0.92
16	50	0.15	763	0.887
16	50	0.15	764	0.497
16	50	0.15	765	0.259
16	50	0.15	766	0.358
16	50	0.15	767	0.962
16	50	0.15	768	0.34
16	50	0.15	769	0.861
16	50	0.15	770	0.119
16	50	0.15	771	0.609
16	50	0.15	772	0.609
16	50	0.15	773	0.315
16	50	0.15	774	0.83
16	50	0.15	775	0.092
16	50	0.15	776	0.916
16	50	0.15	777	0.727
16	50	0.15	778	0.995
16	50	0.15	779	0.363
16	50	0.15	780	0.493
16	50	0.15	781	0.072
16	50	0.15	782	0.885
16	50	0.15	783	0.093
16	50	0.15	784	0.497
16	50	0.15	785	0.837
16	50	0.15	786	0.393
16	50	0.15	787	0.456
16	50	0.15	788	0.401
16	50	0.15	789	0.648
16	50	0.15	790	0.369
16	50	0.15	791	0.231
16	50	0.15	792	0.69
16	50	0.15	793	0.874
16	50	0.15	794	0.317
16	50	0.15	795	0.973
16	50	0.15	796	0.107
16	50	0.15	797	0.801
16	50	0.15	798	0.069
16	50	0.15	799	0.598
16	50	0.15	800	0.564
16	50	0.15	801	0.942
16	50	0.15	802	0.109
16	50	0.15	803	0.945
16	50	0.15	804	0.075
16	50	0.15	805	0.763
16	50	0.15	806	0.533
16	50	0.15	807	0.199
16	50	0.15	808	0.028
16	50	0.15	809	0.711
16	50	0.15	810	0.156
16	50	0.15	811	0.582
16	50	0.15	812	0.113
16	50	0.15	813	0.163
16	50	0.15	814	0.608
16	50	0.15	815	0.856
16	50	0.15	816	0.93
16	50	0.15	817	0.198
16	50	0.15	818	0.095
16	50	0.15	819	0.613
16	50	0.15	820	0.3
16	50	0.15	821	0.47
16	50	0.15	822	0.647
16	50	0.15	823	0.429
16	50	0.15	824	0.134
16	50	0.15	825	0.138
16	50	0.15	826	0.205
16	50	0.15	827	0.864
16	50	0.15	828	0.131
16	50	0.15	829	0.667
16	50	0.15	830	0.151
16	50	0.15	831	0.455
16	50	0.15	832	0.373
16	50	0.15	833	0.402
16	50	0.15	834	0.308
16	50	0.15	835	0.994
16	50	0.15	836	0.386
16	50	0.15	837	0.909
16	50	0.15	838	0.117
16	50	0.15	839	0.237
16	50	0.15	840	0.61
16	50	0.15	841	0.238
16	50	0.15	842	0.238
16	50	0.15	843	0.174
16	50	0.15	844	0.715
16	50	0.15	845	0.969
16	50	0.15	846	0.343
16	50	0.15	847	0.54
16	50	0.15	848	0.931
16	50	0.15	849	0.199
16	50	0.15	850	0.217
16	50	0.15	851	0.31
16	50	0.15	852	0.438
16	50	0.15	853	0.631
16	50	0.15	854	0.187
16	50	0.15	855	0.126
16	50	0.15	856	0.862
16	50	0.15	857	0.133
16	50	0.15	858	0.775
16	50	0.15	859	0.907
16	50	0.15	860	0.378
16	50	0.15	861	0.754
16	50	0.15	862	0.712
16	50	0.15	863	0.454
16	50	0.15	864	0.848
16	50	0.15	865	0.633
16	50	0.15	866	0.153
16	50	0.15	867	0.869
16	50	0.15	868	0.006
16	50	0.15	869	0.886
16	50	0.15	870	0.438
16	50	0.15	871	0.35
16	50	0.15	872	0.179
16	50	0.15	873	0.728
16	50	0.15	874	0.053
16	50	0.15	875	0.435
16	50	0.15	876	0.769
16	50	0.15	877	0.653
16	50	0.15	878	0.761
16	50	0.15	879	0.932
16	50	0.15	880	0.441
16	50	0.15	881	0.176
16	50	0.15	882	0.815
16	50	0.15	883	0.407
16	50	0.15	884	0.055
16	50	0.15	885	0.417
16	50	0.15	886	0.241
16	50	0.15	887	0.449
16	50	0.15	888	0.927
16	50	0.15	889	0.778
16	50	0.15	890	0.391
16	50	0.15	891	0.26
16	50	0.15	892	0.069
16	50	0.15	893	0.256
16	50	0.15	894	0.126
16	50	0.15	895	0.916
16	50	0.15	896	0.593
16	50	0.15	897	0.258
16	50	0.15	898	0.057
16	50	0.15	899	0.234
16	50	0.15	900	0.329
16	50	0.15	901	0.867
16	50	0.15	902	0.075
16	50	0.15	903	0.581
16	50	0.15	904	0.774
16	50	0.15	905	0.623
16	50	0.15	906	0.888
16	50	0.15	907	0.476
16	50	0.15	908	0.079
16	50	0.15	909	0.259
16	50	0.15	910	0.035
16	50	0.15	911	0.155
16	50	0.15	912	0.897
16	50	0.15	913	0.372
16	50	0.15	914	0.169
16	50	0.15	915	0.295
16	50	0.15	916	0.597
16	50	0.15	917	0.407
16	50	0.15	918	0.358
16	50	0.15	919	0.958
16	50	0.15	920	0.443
16	50	0.15	921	0.556
16	50	0.15	922	0.861
16	50	0.15	923	0.664
16	50	0.15	924	0.675
16	50	0.15	925	0.584
16	50	0.15	926	0.197
16	50	0.15	927	0.609
16	50	0.15	928	0.992
16	50	0.15	929	0.03
16	50	0.15	930	0.555
16	50	0.15	931	0.719
16	50	0.15	932	0.344
16	50	0.15	933	0.782
16	50	0.15	934	0.606
16	50	0.15	935	0.252
16	50	0.15	936	0.363
16	50	0.15	937	0.98
16	50	0.15	938	0.096
16	50	0.15	939	0.021
16	50	0.15	940	0.652
16	50	0.15	941	0.538
16	50	0.15	942	0.042
16	50	0.15	943	0.27
16	50	0.15	944	0.195
16	50	0.15	945	0.165
16	50	0.15	946	0.569
16	50	0.15	947	0.919
16	50	0.15	948	0.127
16	50	0.15	949	0.777
16	50	0.15	950	0.442
16	50	0.15	951	0.959
16	50	0.15	952	0.982
16	50	0.15	953	0.694
16	50	0.15	954	0.677
16	50	0.15	955	0.771
16	50	0.15	956	0.854
16	50	0.15	957	0.59
16	50	0.15	958	0.081
16	50	0.15	959	0.427
16	50	0.15	960	0.309
16	50	0.15	961	0.342
16	50	0.15	962	0.715
16	50	0.15	963	0.669
16	50	0.15	964	0.709
16	50	0.15	965	0.861
16	50	0.15	966	0.775
16	50	0.15	967	0.898
16	50	0.15	968	0.344
16	50	0.15	969	0.982
16	50	0.15	970	0.845
16	50	0.15	971	0.066
16	50	0.15	972	0.446
16	50	0.15	973	0.796
16	50	0.15	974	0.726
16	50	0.15	975	0.377
16	50	0.15	976	0.329
16	50	0.15	977	0.347
16	50	0.15	978	0.863
16	50	0.15	979	0.643
16	50	0.15	980	0.983
16	50	0.15	981	0.716
16	50	0.15	982	0.699
16	50	0.15	983	0.951
16	50	0.15	984	0.287
16	50	0.15	985	0.835
16	50	0.15	986	0.376
16	50	0.15	987	0.501
16	50	0.15	988	0.436
16	50	0.15	989	0.402
16	50	0.15	990	0.486
16	50	0.15	991	0.201
16	50	0.15	992	0.55
16	50	0.15	993	0.464
16	50	0.15	994	0.875
16	50	0.15	995	0.1
16	50	0.15	996	0.235
16	50	0.15	997	0.999
16	50	0.15	998	0.754
16	50	0.15	999	0.857
16	50	0.2	0	0.727
16	50	0.2	1	0.093
16	50	0.2	2	0.237
16	50	0.2	3	0.986
16	50	0.2	4	0.337
16	50	0.2	5	0.359
16	50	0.2	6	0.803
16	50	0.2	7	0.334
16	50	0.2	8	0.43
16	50	0.2	9	0.319
16	50	0.2	10	0.324
16	50	0.2	11	0.2
16	50	0.2	12	0.479
16	50	0.2	13	0.658
16	50	0.2	14	0.987
16	50	0.2	15	0.867
16	50	0.2	16	0.2
16	50	0.2	17	0.189
16	50	0.2	18	0.32
16	50	0.2	19	0.07
16	50	0.2	20	0.18
16	50	0.2	21	0.235
16	50	0.2	22	0.097
16	50	0.2	23	0.982
16	50	0.2	24	0.684
16	50	0.2	25	0.871
16	50	0.2	26	0.297
16	50	0.2	27	0.562
16	50	0.2	28	0.619
16	50	0.2	29	0.023
16	50	0.2	30	0.21
16	50	0.2	31	0.593
16	50	0.2	32	0.754
16	50	0.2	33	0.941
16	50	0.2	34	0.38
16	50	0.2	35	0.923
16	50	0.2	36	0.99
16	50	0.2	37	0.5
16	50	0.2	38	0.45
16	50	0.2	39	0.102
16	50	0.2	40	0.896
16	50	0.2	41	0.671
16	50	0.2	42	0.719
16	50	0.2	43	0.971
16	50	0.2	44	0.99
16	50	0.2	45	0.393
16	50	0.2	46	0.43
16	50	0.2	47	0.477
16	50	0.2	48	0.849
16	50	0.2	49	0.743
16	50	0.2	50	0.025
16	50	0.2	51	0.741
16	50	0.2	52	0.068
16	50	0.2	53	0.189
16	50	0.2	54	0.175
16	50	0.2	55	0.132
16	50	0.2	56	0.917
16	50	0.2	57	0.41
16	50	0.2	58	0.378
16	50	0.2	59	0.038
16	50	0.2	60	0.883
16	50	0.2	61	0.392
16	50	0.2	62	0.023
16	50	0.2	63	0.243
16	50	0.2	64	0.942
16	50	0.2	65	0.287
16	50	0.2	66	0.206
16	50	0.2	67	0.736
16	50	0.2	68	0.988
16	50	0.2	69	0.965
16	50	0.2	70	0.497
16	50	0.2	71	0.62
16	50	0.2	72	0.943
16	50	0.2	73	0.947
16	50	0.2	74	0.987
16	50	0.2	75	0.768
16	50	0.2	76	0.47
16	50	0.2	77	0.983
16	50	0.2	78	0.099
16	50	0.2	79	0.132
16	50	0.2	80	0.229
16	50	0.2	81	0.182
16	50	0.2	82	0.146
16	50	0.2	83	0.488
16	50	0.2	84	0.464
16	50	0.2	85	0.437
16	50	0.2	86	0.172
16	50	0.2	87	0.21
16	50	0.2	88	0.603
16	50	0.2	89	0.989
16	50	0.2	90	0.728
16	50	0.2	91	0.594
16	50	0.2	92	0.9
16	50	0.2	93	0.27
16	50	0.2	94	0.05
16	50	0.2	95	0.377
16	50	0.2	96	0.24
16	50	0.2	97	0.176
16	50	0.2	98	0.2
16	50	0.2	99	0.898
16	50	0.2	100	0.233
16	50	0.2	101	0.806
16	50	0.2	102	0.425
16	50	0.2	103	0.923
16	50	0.2	104	0.512
16	50	0.2	105	0.751
16	50	0.2	106	0.817
16	50	0.2	107	0.58
16	50	0.2	108	0.969
16	50	0.2	109	0.819
16	50	0.2	110	0.538
16	50	0.2	111	0.142
16	50	0.2	112	0.389
16	50	0.2	113	0.795
16	50	0.2	114	0.197
16	50	0.2	115	0.841
16	50	0.2	116	0.952
16	50	0.2	117	0.468
16	50	0.2	118	0.923
16	50	0.2	119	0.167
16	50	0.2	120	0.567
16	50	0.2	121	0.316
16	50	0.2	122	0.126
16	50	0.2	123	0.447
16	50	0.2	124	0.241
16	50	0.2	125	0.372
16	50	0.2	126	0.985
16	50	0.2	127	0.804
16	50	0.2	128	0.929
16	50	0.2	129	0.848
16	50	0.2	130	0.147
16	50	0.2	131	0.446
16	50	0.2	132	0.852
16	50	0.2	133	0.394
16	50	0.2	134	0.118
16	50	0.2	135	0.876
16	50	0.2	136	0.935
16	50	0.2	137	0.985
16	50	0.2	138	0.263
16	50	0.2	139	0.826
16	50	0.2	140	0.221
16	50	0.2	141	0.14
16	50	0.2	142	0.5
16	50	0.2	143	0.991
16	50	0.2	144	0.945
16	50	0.2	145	0.745
16	50	0.2	146	0.418
16	50	0.2	147	0.242
16	50	0.2	148	0.503
16	50	0.2	149	0.57
16	50	0.2	150	0.68
16	50	0.2	151	0.522
16	50	0.2	152	0.293
16	50	0.2	153	0.345
16	50	0.2	154	0.158
16	50	0.2	155	0.64
16	50	0.2	156	0.969
16	50	0.2	157	0.434
16	50	0.2	158	0.404
16	50	0.2	159	0.865
16	50	0.2	160	0.152
16	50	0.2	161	0.123
16	50	0.2	162	0.07
16	50	0.2	163	0.815
16	50	0.2	164	0.773
16	50	0.2	165	0.217
16	50	0.2	166	0.44
16	50	0.2	167	0.839
16	50	0.2	168	0.613
16	50	0.2	169	0.711
16	50	0.2	170	0.603
16	50	0.2	171	0.431
16	50	0.2	172	0.087
16	50	0.2	173	0.021
16	50	0.2	174	0.478
16	50	0.2	175	0.82
16	50	0.2	176	0.563
16	50	0.2	177	0.603
16	50	0.2	178	0.232
16	50	0.2	179	0.931
16	50	0.2	180	0.882
16	50	0.2	181	0.937
16	50	0.2	182	0.853
16	50	0.2	183	0.435
16	50	0.2	184	0.406
16	50	0.2	185	0.179
16	50	0.2	186	0.532
16	50	0.2	187	0.206
16	50	0.2	188	0.797
16	50	0.2	189	0.985
16	50	0.2	190	0.513
16	50	0.2	191	0.282
16	50	0.2	192	0.613
16	50	0.2	193	0.758
16	50	0.2	194	0.881
16	50	0.2	195	0.226
16	50	0.2	196	0.626
16	50	0.2	197	0.271
16	50	0.2	198	0.797
16	50	0.2	199	0.693
16	50	0.2	200	0.86
16	50	0.2	201	0.14
16	50	0.2	202	0.372
16	50	0.2	203	0.749
16	50	0.2	204	0.998
16	50	0.2	205	0.369
16	50	0.2	206	0.375
16	50	0.2	207	0.155
16	50	0.2	208	0.678
16	50	0.2	209	0.843
16	50	0.2	210	0.995
16	50	0.2	211	0.493
16	50	0.2	212	0.735
16	50	0.2	213	0.545
16	50	0.2	214	0.298
16	50	0.2	215	0.84
16	50	0.2	216	0.457
16	50	0.2	217	0.592
16	50	0.2	218	0.412
16	50	0.2	219	0.94
16	50	0.2	220	0.15
16	50	0.2	221	0.854
16	50	0.2	222	0.518
16	50	0.2	223	0.898
16	50	0.2	224	0.794
16	50	0.2	225	0.903
16	50	0.2	226	0.893
16	50	0.2	227	0.759
16	50	0.2	228	0.021
16	50	0.2	229	0.233
16	50	0.2	230	0.224
16	50	0.2	231	0.666
16	50	0.2	232	0.685
16	50	0.2	233	0.445
16	50	0.2	234	0.138
16	50	0.2	235	0.952
16	50	0.2	236	0.728
16	50	0.2	237	0.57
16	50	0.2	238	0.879
16	50	0.2	239	0.171
16	50	0.2	240	0.893
16	50	0.2	241	0.083
16	50	0.2	242	0.342
16	50	0.2	243	0.526
16	50	0.2	244	0.884
16	50	0.2	245	0.45
16	50	0.2	246	1.0
16	50	0.2	247	0.481
16	50	0.2	248	0.482
16	50	0.2	249	0.61
16	50	0.2	250	0.692
16	50	0.2	251	0.947
16	50	0.2	252	0.999
16	50	0.2	253	0.969
16	50	0.2	254	0.255
16	50	0.2	255	0.711
16	50	0.2	256	0.069
16	50	0.2	257	0.304
16	50	0.2	258	0.68
16	50	0.2	259	0.758
16	50	0.2	260	0.026
16	50	0.2	261	0.342
16	50	0.2	262	0.813
16	50	0.2	263	0.69
16	50	0.2	264	0.728
16	50	0.2	265	0.666
16	50	0.2	266	0.37
16	50	0.2	267	0.378
16	50	0.2	268	0.537
16	50	0.2	269	0.991
16	50	0.2	270	0.695
16	50	0.2	271	0.081
16	50	0.2	272	0.554
16	50	0.2	273	0.442
16	50	0.2	274	0.331
16	50	0.2	275	0.728
16	50	0.2	276	0.983
16	50	0.2	277	0.311
16	50	0.2	278	0.581
16	50	0.2	279	0.735
16	50	0.2	280	0.035
16	50	0.2	281	0.651
16	50	0.2	282	0.332
16	50	0.2	283	0.524
16	50	0.2	284	0.609
16	50	0.2	285	0.682
16	50	0.2	286	0.972
16	50	0.2	287	0.884
16	50	0.2	288	0.287
16	50	0.2	289	0.845
16	50	0.2	290	0.593
16	50	0.2	291	0.375
16	50	0.2	292	0.455
16	50	0.2	293	0.092
16	50	0.2	294	0.855
16	50	0.2	295	0.605
16	50	0.2	296	0.778
16	50	0.2	297	0.669
16	50	0.2	298	0.026
16	50	0.2	299	0.069
16	50	0.2	300	0.697
16	50	0.2	301	0.349
16	50	0.2	302	0.113
16	50	0.2	303	0.198
16	50	0.2	304	0.345
16	50	0.2	305	0.933
16	50	0.2	306	0.577
16	50	0.2	307	0.563
16	50	0.2	308	0.633
16	50	0.2	309	0.404
16	50	0.2	310	0.335
16	50	0.2	311	0.382
16	50	0.2	312	0.962
16	50	0.2	313	0.387
16	50	0.2	314	0.801
16	50	0.2	315	0.676
16	50	0.2	316	0.652
16	50	0.2	317	0.224
16	50	0.2	318	0.512
16	50	0.2	319	0.589
16	50	0.2	320	0.135
16	50	0.2	321	0.226
16	50	0.2	322	0.25
16	50	0.2	323	0.38
16	50	0.2	324	0.322
16	50	0.2	325	0.994
16	50	0.2	326	0.838
16	50	0.2	327	0.803
16	50	0.2	328	0.854
16	50	0.2	329	0.412
16	50	0.2	330	0.978
16	50	0.2	331	0.271
16	50	0.2	332	0.423
16	50	0.2	333	0.566
16	50	0.2	334	0.866
16	50	0.2	335	0.707
16	50	0.2	336	0.742
16	50	0.2	337	0.76
16	50	0.2	338	0.113
16	50	0.2	339	0.209
16	50	0.2	340	0.908
16	50	0.2	341	0.748
16	50	0.2	342	0.043
16	50	0.2	343	0.756
16	50	0.2	344	0.335
16	50	0.2	345	0.993
16	50	0.2	346	0.477
16	50	0.2	347	0.781
16	50	0.2	348	0.773
16	50	0.2	349	0.715
16	50	0.2	350	0.152
16	50	0.2	351	0.799
16	50	0.2	352	0.993
16	50	0.2	353	0.997
16	50	0.2	354	0.044
16	50	0.2	355	0.887
16	50	0.2	356	0.572
16	50	0.2	357	0.193
16	50	0.2	358	0.299
16	50	0.2	359	0.39
16	50	0.2	360	0.731
16	50	0.2	361	0.483
16	50	0.2	362	0.423
16	50	0.2	363	0.331
16	50	0.2	364	0.776
16	50	0.2	365	0.671
16	50	0.2	366	0.269
16	50	0.2	367	0.019
16	50	0.2	368	0.28
16	50	0.2	369	0.397
16	50	0.2	370	0.933
16	50	0.2	371	0.443
16	50	0.2	372	0.546
