N	G	Cov	Iteration	dist_percent
50	32	0.1	971	0.058
50	32	0.1	972	0.013
50	32	0.1	973	0.165
50	32	0.1	974	0.201
50	32	0.1	975	0.747
50	32	0.1	976	0.062
50	32	0.1	977	0.215
50	32	0.1	978	0.984
50	32	0.1	979	0.576
50	32	0.1	980	0.114
50	32	0.1	981	0.842
50	32	0.1	982	0.819
50	32	0.1	983	0.385
50	32	0.1	984	0.099
50	32	0.1	985	0.363
50	32	0.1	986	0.259
50	32	0.1	987	0.899
50	32	0.1	988	0.457
50	32	0.1	989	0.773
50	32	0.1	990	0.424
50	32	0.1	991	0.763
50	32	0.1	992	0.357
50	32	0.1	993	0.537
50	32	0.1	994	0.907
50	32	0.1	995	0.55
50	32	0.1	996	0.486
50	32	0.1	997	0.957
50	32	0.1	998	0.986
50	32	0.1	999	0.668
50	32	0.15	0	0.904
50	32	0.15	1	0.736
50	32	0.15	2	0.021
50	32	0.15	3	0.624
50	32	0.15	4	0.355
50	32	0.15	5	0.749
50	32	0.15	6	0.44
50	32	0.15	7	0.578
50	32	0.15	8	0.715
50	32	0.15	9	0.042
50	32	0.15	10	0.051
50	32	0.15	11	0.493
50	32	0.15	12	0.971
50	32	0.15	13	0.189
50	32	0.15	14	0.749
50	32	0.15	15	0.955
50	32	0.15	16	0.809
50	32	0.15	17	0.055
50	32	0.15	18	0.524
50	32	0.15	19	0.951
50	32	0.15	20	0.219
50	32	0.15	21	0.567
50	32	0.15	22	0.363
50	32	0.15	23	0.96
50	32	0.15	24	0.678
50	32	0.15	25	0.536
50	32	0.15	26	0.422
50	32	0.15	27	0.868
50	32	0.15	28	0.182
50	32	0.15	29	0.078
50	32	0.15	30	0.893
50	32	0.15	31	0.526
50	32	0.15	32	0.678
50	32	0.15	33	0.242
50	32	0.15	34	0.977
50	32	0.15	35	0.384
50	32	0.15	36	0.396
50	32	0.15	37	0.691
50	32	0.15	38	0.782
50	32	0.15	39	0.261
50	32	0.15	40	0.175
50	32	0.15	41	0.813
50	32	0.15	42	0.798
50	32	0.15	43	0.893
50	32	0.15	44	0.157
50	32	0.15	45	0.769
50	32	0.15	46	0.422
50	32	0.15	47	0.979
50	32	0.15	48	0.462
50	32	0.15	49	0.483
50	32	0.15	50	0.85
50	32	0.15	51	0.652
50	32	0.15	52	0.836
50	32	0.15	53	0.333
50	32	0.15	54	0.459
50	32	0.15	55	0.508
50	32	0.15	56	0.932
50	32	0.15	57	0.966
50	32	0.15	58	0.828
50	32	0.15	59	0.349
50	32	0.15	60	0.164
50	32	0.15	61	0.783
50	32	0.15	62	0.992
50	32	0.15	63	0.319
50	32	0.15	64	0.989
50	32	0.15	65	0.582
50	32	0.15	66	0.611
50	32	0.15	67	0.767
50	32	0.15	68	0.259
50	32	0.15	69	0.232
50	32	0.15	70	0.964
50	32	0.15	71	0.984
50	32	0.15	72	0.965
50	32	0.15	73	0.369
50	32	0.15	74	0.642
50	32	0.15	75	0.073
50	32	0.15	76	0.104
50	32	0.15	77	0.248
50	32	0.15	78	0.5
50	32	0.15	79	0.778
50	32	0.15	80	0.901
50	32	0.15	81	0.153
50	32	0.15	82	0.191
50	32	0.15	83	0.269
50	32	0.15	84	0.23
50	32	0.15	85	0.25
50	32	0.15	86	0.966
50	32	0.15	87	0.655
50	32	0.15	88	0.984
50	32	0.15	89	0.981
50	32	0.15	90	0.587
50	32	0.15	91	0.815
50	32	0.15	92	0.307
50	32	0.15	93	0.791
50	32	0.15	94	0.185
50	32	0.15	95	0.489
50	32	0.15	96	0.93
50	32	0.15	97	0.764
50	32	0.15	98	0.276
50	32	0.15	99	0.166
50	32	0.15	100	0.697
50	32	0.15	101	0.191
50	32	0.15	102	0.895
50	32	0.15	103	0.215
50	32	0.15	104	0.703
50	32	0.15	105	0.71
50	32	0.15	106	0.451
50	32	0.15	107	0.307
50	32	0.15	108	0.253
50	32	0.15	109	0.407
50	32	0.15	110	0.991
50	32	0.15	111	0.13
50	32	0.15	112	0.577
50	32	0.15	113	0.165
50	32	0.15	114	0.642
50	32	0.15	115	0.742
50	32	0.15	116	0.605
50	32	0.15	117	0.194
50	32	0.15	118	0.74
50	32	0.15	119	0.951
50	32	0.15	120	0.159
50	32	0.15	121	0.954
50	32	0.15	122	0.597
50	32	0.15	123	0.141
50	32	0.15	124	0.647
50	32	0.15	125	0.514
50	32	0.15	126	0.021
50	32	0.15	127	0.903
50	32	0.15	128	0.541
50	32	0.15	129	0.616
50	32	0.15	130	0.476
50	32	0.15	131	0.698
50	32	0.15	132	0.551
50	32	0.15	133	0.989
50	32	0.15	134	0.408
50	32	0.15	135	0.894
50	32	0.15	136	0.645
50	32	0.15	137	0.944
50	32	0.15	138	0.69
50	32	0.15	139	0.223
50	32	0.15	140	0.169
50	32	0.15	141	0.395
50	32	0.15	142	0.485
50	32	0.15	143	0.206
50	32	0.15	144	0.433
50	32	0.15	145	0.957
50	32	0.15	146	0.562
50	32	0.15	147	0.844
50	32	0.15	148	0.933
50	32	0.15	149	0.572
50	32	0.15	150	0.035
50	32	0.15	151	0.768
50	32	0.15	152	0.984
50	32	0.15	153	0.166
50	32	0.15	154	0.739
50	32	0.15	155	0.921
50	32	0.15	156	0.778
50	32	0.15	157	0.784
50	32	0.15	158	0.925
50	32	0.15	159	0.812
50	32	0.15	160	0.741
50	32	0.15	161	0.991
50	32	0.15	162	0.514
50	32	0.15	163	0.85
50	32	0.15	164	0.117
50	32	0.15	165	0.609
50	32	0.15	166	0.335
50	32	0.15	167	0.542
50	32	0.15	168	0.34
50	32	0.15	169	0.244
50	32	0.15	170	0.735
50	32	0.15	171	0.827
50	32	0.15	172	0.435
50	32	0.15	173	0.739
50	32	0.15	174	0.944
50	32	0.15	175	0.857
50	32	0.15	176	0.941
50	32	0.15	177	0.359
50	32	0.15	178	0.18
50	32	0.15	179	0.971
50	32	0.15	180	0.122
50	32	0.15	181	0.312
50	32	0.15	182	0.805
50	32	0.15	183	0.616
50	32	0.15	184	0.393
50	32	0.15	185	0.89
50	32	0.15	186	0.501
50	32	0.15	187	0.737
50	32	0.15	188	0.909
50	32	0.15	189	0.566
50	32	0.15	190	0.873
50	32	0.15	191	0.68
50	32	0.15	192	0.452
50	32	0.15	193	0.529
50	32	0.15	194	0.529
50	32	0.15	195	0.468
50	32	0.15	196	0.969
50	32	0.15	197	0.152
50	32	0.15	198	0.951
50	32	0.15	199	0.958
50	32	0.15	200	0.098
50	32	0.15	201	0.328
50	32	0.15	202	0.142
50	32	0.15	203	0.045
50	32	0.15	204	0.957
50	32	0.15	205	0.617
50	32	0.15	206	0.287
50	32	0.15	207	0.662
50	32	0.15	208	0.786
50	32	0.15	209	0.975
50	32	0.15	210	0.982
50	32	0.15	211	0.448
50	32	0.15	212	0.005
50	32	0.15	213	0.166
50	32	0.15	214	0.512
50	32	0.15	215	0.128
50	32	0.15	216	0.821
50	32	0.15	217	0.023
50	32	0.15	218	0.069
50	32	0.15	219	0.763
50	32	0.15	220	0.358
50	32	0.15	221	0.52
50	32	0.15	222	0.823
50	32	0.15	223	0.607
50	32	0.15	224	0.482
50	32	0.15	225	0.319
50	32	0.15	226	0.149
50	32	0.15	227	0.286
50	32	0.15	228	0.229
50	32	0.15	229	0.449
50	32	0.15	230	0.797
50	32	0.15	231	0.48
50	32	0.15	232	0.834
50	32	0.15	233	0.1
50	32	0.15	234	0.152
50	32	0.15	235	0.975
50	32	0.15	236	0.333
50	32	0.15	237	0.738
50	32	0.15	238	0.527
50	32	0.15	239	0.155
50	32	0.15	240	0.17
50	32	0.15	241	0.672
50	32	0.15	242	0.19
50	32	0.15	243	0.118
50	32	0.15	244	0.124
50	32	0.15	245	0.841
50	32	0.15	246	0.104
50	32	0.15	247	0.327
50	32	0.15	248	0.406
50	32	0.15	249	0.758
50	32	0.15	250	0.819
50	32	0.15	251	0.938
50	32	0.15	252	0.559
50	32	0.15	253	0.989
50	32	0.15	254	0.616
50	32	0.15	255	0.928
50	32	0.15	256	0.461
50	32	0.15	257	0.456
50	32	0.15	258	0.556
50	32	0.15	259	0.67
50	32	0.15	260	0.275
50	32	0.15	261	0.704
50	32	0.15	262	0.164
50	32	0.15	263	0.956
50	32	0.15	264	0.704
50	32	0.15	265	0.572
50	32	0.15	266	0.965
50	32	0.15	267	0.528
50	32	0.15	268	0.653
50	32	0.15	269	0.229
50	32	0.15	270	0.427
50	32	0.15	271	0.797
50	32	0.15	272	0.783
50	32	0.15	273	0.87
50	32	0.15	274	0.719
50	32	0.15	275	0.107
50	32	0.15	276	0.878
50	32	0.15	277	0.265
50	32	0.15	278	0.073
50	32	0.15	279	0.045
50	32	0.15	280	0.395
50	32	0.15	281	0.175
50	32	0.15	282	0.2
50	32	0.15	283	0.172
50	32	0.15	284	0.796
50	32	0.15	285	0.242
50	32	0.15	286	0.868
50	32	0.15	287	0.686
50	32	0.15	288	0.822
50	32	0.15	289	0.72
50	32	0.15	290	0.484
50	32	0.15	291	0.328
50	32	0.15	292	0.655
50	32	0.15	293	0.803
50	32	0.15	294	0.481
50	32	0.15	295	0.924
50	32	0.15	296	0.935
50	32	0.15	297	0.157
50	32	0.15	298	0.179
50	32	0.15	299	0.636
50	32	0.15	300	0.361
50	32	0.15	301	0.56
50	32	0.15	302	0.979
50	32	0.15	303	0.763
50	32	0.15	304	0.826
50	32	0.15	305	0.367
50	32	0.15	306	0.874
50	32	0.15	307	0.705
50	32	0.15	308	0.496
50	32	0.15	309	0.674
50	32	0.15	310	0.993
50	32	0.15	311	1.0
50	32	0.15	312	0.493
50	32	0.15	313	0.988
50	32	0.15	314	0.86
50	32	0.15	315	0.962
50	32	0.15	316	0.234
50	32	0.15	317	0.422
50	32	0.15	318	0.297
50	32	0.15	319	0.682
50	32	0.15	320	0.985
50	32	0.15	321	0.731
50	32	0.15	322	0.347
50	32	0.15	323	0.931
50	32	0.15	324	0.51
50	32	0.15	325	0.835
50	32	0.15	326	0.226
50	32	0.15	327	0.932
50	32	0.15	328	0.158
50	32	0.15	329	0.796
50	32	0.15	330	0.18
50	32	0.15	331	0.104
50	32	0.15	332	0.991
50	32	0.15	333	0.409
50	32	0.15	334	0.778
50	32	0.15	335	0.948
50	32	0.15	336	0.72
50	32	0.15	337	0.842
50	32	0.15	338	0.327
50	32	0.15	339	0.53
50	32	0.15	340	0.361
50	32	0.15	341	0.717
50	32	0.15	342	0.97
50	32	0.15	343	0.959
50	32	0.15	344	0.273
50	32	0.15	345	0.857
50	32	0.15	346	0.528
50	32	0.15	347	0.937
50	32	0.15	348	0.472
50	32	0.15	349	0.812
50	32	0.15	350	0.906
50	32	0.15	351	0.345
50	32	0.15	352	0.939
50	32	0.15	353	0.565
50	32	0.15	354	0.181
50	32	0.15	355	0.156
50	32	0.15	356	0.776
50	32	0.15	357	0.362
50	32	0.15	358	0.993
50	32	0.15	359	0.002
50	32	0.15	360	0.759
50	32	0.15	361	0.683
50	32	0.15	362	0.26
50	32	0.15	363	0.395
50	32	0.15	364	0.283
50	32	0.15	365	0.967
50	32	0.15	366	0.89
50	32	0.15	367	0.877
50	32	0.15	368	0.617
50	32	0.15	369	0.506
50	32	0.15	370	0.411
50	32	0.15	371	0.815
50	32	0.15	372	0.9
50	32	0.15	373	0.679
50	32	0.15	374	0.487
50	32	0.15	375	0.943
50	32	0.15	376	0.312
50	32	0.15	377	0.971
50	32	0.15	378	0.858
50	32	0.15	379	0.709
50	32	0.15	380	0.988
50	32	0.15	381	0.589
50	32	0.15	382	0.996
50	32	0.15	383	0.807
50	32	0.15	384	0.936
50	32	0.15	385	0.346
50	32	0.15	386	0.407
50	32	0.15	387	0.682
50	32	0.15	388	0.123
50	32	0.15	389	0.554
50	32	0.15	390	0.588
50	32	0.15	391	0.844
50	32	0.15	392	0.833
50	32	0.15	393	0.187
50	32	0.15	394	0.64
50	32	0.15	395	0.876
50	32	0.15	396	0.481
50	32	0.15	397	0.257
50	32	0.15	398	0.373
50	32	0.15	399	0.808
50	32	0.15	400	0.629
50	32	0.15	401	0.622
50	32	0.15	402	0.287
50	32	0.15	403	0.486
50	32	0.15	404	0.857
50	32	0.15	405	0.028
50	32	0.15	406	0.497
50	32	0.15	407	0.738
50	32	0.15	408	0.181
50	32	0.15	409	0.736
50	32	0.15	410	0.552
50	32	0.15	411	0.786
50	32	0.15	412	0.956
50	32	0.15	413	0.572
50	32	0.15	414	0.104
50	32	0.15	415	0.518
50	32	0.15	416	0.293
50	32	0.15	417	0.984
50	32	0.15	418	0.919
50	32	0.15	419	0.995
50	32	0.15	420	0.82
50	32	0.15	421	0.993
50	32	0.15	422	0.938
50	32	0.15	423	0.37
50	32	0.15	424	0.917
50	32	0.15	425	0.344
50	32	0.15	426	0.172
50	32	0.15	427	0.937
50	32	0.15	428	0.862
50	32	0.15	429	0.842
50	32	0.15	430	0.086
50	32	0.15	431	0.877
50	32	0.15	432	0.096
50	32	0.15	433	0.219
50	32	0.15	434	0.272
50	32	0.15	435	0.833
50	32	0.15	436	0.105
50	32	0.15	437	1.0
50	32	0.15	438	0.438
50	32	0.15	439	0.984
50	32	0.15	440	0.185
50	32	0.15	441	0.163
50	32	0.15	442	0.827
50	32	0.15	443	0.701
50	32	0.15	444	0.348
50	32	0.15	445	0.247
50	32	0.15	446	0.274
50	32	0.15	447	0.871
50	32	0.15	448	0.997
50	32	0.15	449	0.681
50	32	0.15	450	0.361
50	32	0.15	451	0.661
50	32	0.15	452	0.137
50	32	0.15	453	0.998
50	32	0.15	454	0.923
50	32	0.15	455	0.744
50	32	0.15	456	0.637
50	32	0.15	457	0.286
50	32	0.15	458	0.887
50	32	0.15	459	0.785
50	32	0.15	460	0.96
50	32	0.15	461	0.731
50	32	0.15	462	0.513
50	32	0.15	463	0.812
50	32	0.15	464	0.866
50	32	0.15	465	0.651
50	32	0.15	466	0.931
50	32	0.15	467	0.763
50	32	0.15	468	0.726
50	32	0.15	469	0.094
50	32	0.15	470	0.918
50	32	0.15	471	0.809
50	32	0.15	472	0.408
50	32	0.15	473	0.518
50	32	0.15	474	0.091
50	32	0.15	475	0.997
50	32	0.15	476	0.865
50	32	0.15	477	0.705
50	32	0.15	478	0.56
50	32	0.15	479	0.844
50	32	0.15	480	0.545
50	32	0.15	481	0.756
50	32	0.15	482	0.958
50	32	0.15	483	0.544
50	32	0.15	484	0.47
50	32	0.15	485	0.351
50	32	0.15	486	0.723
50	32	0.15	487	0.876
50	32	0.15	488	0.635
50	32	0.15	489	0.949
50	32	0.15	490	0.581
50	32	0.15	491	0.927
50	32	0.15	492	0.602
50	32	0.15	493	0.331
50	32	0.15	494	0.964
50	32	0.15	495	0.324
50	32	0.15	496	0.013
50	32	0.15	497	0.873
50	32	0.15	498	0.813
50	32	0.15	499	0.574
50	32	0.15	500	0.311
50	32	0.15	501	0.954
50	32	0.15	502	0.664
50	32	0.15	503	0.809
50	32	0.15	504	0.591
50	32	0.15	505	0.114
50	32	0.15	506	0.575
50	32	0.15	507	0.074
50	32	0.15	508	0.292
50	32	0.15	509	0.677
50	32	0.15	510	0.109
50	32	0.15	511	0.913
50	32	0.15	512	0.147
50	32	0.15	513	0.656
50	32	0.15	514	0.718
50	32	0.15	515	0.948
50	32	0.15	516	0.741
50	32	0.15	517	0.636
50	32	0.15	518	0.944
50	32	0.15	519	0.988
50	32	0.15	520	0.759
50	32	0.15	521	0.569
50	32	0.15	522	0.274
50	32	0.15	523	0.38
50	32	0.15	524	0.442
50	32	0.15	525	0.882
50	32	0.15	526	0.996
50	32	0.15	527	0.345
50	32	0.15	528	0.413
50	32	0.15	529	0.473
50	32	0.15	530	0.551
50	32	0.15	531	0.773
50	32	0.15	532	0.889
50	32	0.15	533	0.808
50	32	0.15	534	0.709
50	32	0.15	535	0.292
50	32	0.15	536	0.452
50	32	0.15	537	0.403
50	32	0.15	538	0.943
50	32	0.15	539	0.157
50	32	0.15	540	0.453
50	32	0.15	541	0.306
50	32	0.15	542	0.338
50	32	0.15	543	0.76
50	32	0.15	544	0.598
50	32	0.15	545	0.9
50	32	0.15	546	0.809
50	32	0.15	547	0.622
50	32	0.15	548	0.506
50	32	0.15	549	0.965
50	32	0.15	550	0.755
50	32	0.15	551	0.108
50	32	0.15	552	0.508
50	32	0.15	553	0.915
50	32	0.15	554	0.815
50	32	0.15	555	0.781
50	32	0.15	556	0.79
50	32	0.15	557	0.326
50	32	0.15	558	0.745
50	32	0.15	559	0.02
50	32	0.15	560	0.799
50	32	0.15	561	0.605
50	32	0.15	562	0.996
50	32	0.15	563	0.884
50	32	0.15	564	0.967
50	32	0.15	565	0.027
50	32	0.15	566	0.35
50	32	0.15	567	0.846
50	32	0.15	568	0.993
50	32	0.15	569	0.506
50	32	0.15	570	0.856
50	32	0.15	571	0.912
50	32	0.15	572	0.92
50	32	0.15	573	0.903
50	32	0.15	574	0.932
50	32	0.15	575	0.812
50	32	0.15	576	0.983
50	32	0.15	577	0.893
50	32	0.15	578	0.598
50	32	0.15	579	0.845
50	32	0.15	580	0.49
50	32	0.15	581	0.318
50	32	0.15	582	0.482
50	32	0.15	583	0.548
50	32	0.15	584	0.067
50	32	0.15	585	0.216
50	32	0.15	586	0.84
50	32	0.15	587	0.395
50	32	0.15	588	0.578
50	32	0.15	589	0.57
50	32	0.15	590	0.769
50	32	0.15	591	0.849
50	32	0.15	592	0.12
50	32	0.15	593	0.674
50	32	0.15	594	0.647
50	32	0.15	595	0.766
50	32	0.15	596	0.438
50	32	0.15	597	0.293
50	32	0.15	598	0.899
50	32	0.15	599	0.475
50	32	0.15	600	0.072
50	32	0.15	601	0.002
50	32	0.15	602	0.986
50	32	0.15	603	0.237
50	32	0.15	604	0.548
50	32	0.15	605	0.476
50	32	0.15	606	0.614
50	32	0.15	607	0.614
50	32	0.15	608	0.886
50	32	0.15	609	0.514
50	32	0.15	610	0.521
50	32	0.15	611	0.294
50	32	0.15	612	0.901
50	32	0.15	613	0.315
50	32	0.15	614	0.651
50	32	0.15	615	0.475
50	32	0.15	616	0.515
50	32	0.15	617	0.538
50	32	0.15	618	0.85
50	32	0.15	619	0.62
50	32	0.15	620	0.334
50	32	0.15	621	0.876
50	32	0.15	622	0.2
50	32	0.15	623	0.501
50	32	0.15	624	0.545
50	32	0.15	625	0.333
50	32	0.15	626	0.212
50	32	0.15	627	0.097
50	32	0.15	628	0.515
50	32	0.15	629	0.837
50	32	0.15	630	0.845
50	32	0.15	631	0.38
50	32	0.15	632	0.619
50	32	0.15	633	0.967
50	32	0.15	634	0.059
50	32	0.15	635	0.002
50	32	0.15	636	0.885
50	32	0.15	637	0.17
50	32	0.15	638	0.99
50	32	0.15	639	0.661
50	32	0.15	640	0.69
50	32	0.15	641	0.052
50	32	0.15	642	0.36
50	32	0.15	643	0.977
50	32	0.15	644	0.89
50	32	0.15	645	0.939
50	32	0.15	646	0.92
50	32	0.15	647	0.613
50	32	0.15	648	0.687
50	32	0.15	649	0.266
50	32	0.15	650	0.22
50	32	0.15	651	0.974
50	32	0.15	652	0.451
50	32	0.15	653	0.631
50	32	0.15	654	0.689
50	32	0.15	655	0.954
50	32	0.15	656	0.501
50	32	0.15	657	0.98
50	32	0.15	658	0.35
50	32	0.15	659	0.432
50	32	0.15	660	0.791
50	32	0.15	661	0.853
50	32	0.15	662	0.675
50	32	0.15	663	0.633
50	32	0.15	664	0.503
50	32	0.15	665	0.753
50	32	0.15	666	0.387
50	32	0.15	667	0.978
50	32	0.15	668	0.907
50	32	0.15	669	0.542
50	32	0.15	670	0.046
50	32	0.15	671	0.118
50	32	0.15	672	0.146
50	32	0.15	673	0.118
50	32	0.15	674	0.754
50	32	0.15	675	0.382
50	32	0.15	676	0.153
50	32	0.15	677	0.958
50	32	0.15	678	0.979
50	32	0.15	679	0.185
50	32	0.15	680	0.908
50	32	0.15	681	0.497
50	32	0.15	682	0.289
50	32	0.15	683	0.895
50	32	0.15	684	0.783
50	32	0.15	685	0.928
50	32	0.15	686	0.797
50	32	0.15	687	0.996
50	32	0.15	688	0.98
50	32	0.15	689	0.566
50	32	0.15	690	0.739
50	32	0.15	691	0.594
50	32	0.15	692	0.354
50	32	0.15	693	0.286
50	32	0.15	694	0.848
50	32	0.15	695	0.994
50	32	0.15	696	0.978
50	32	0.15	697	0.94
50	32	0.15	698	0.51
50	32	0.15	699	0.532
50	32	0.15	700	0.267
50	32	0.15	701	0.036
50	32	0.15	702	0.831
50	32	0.15	703	0.721
50	32	0.15	704	0.893
50	32	0.15	705	0.45
50	32	0.15	706	0.074
50	32	0.15	707	0.935
50	32	0.15	708	0.82
50	32	0.15	709	0.873
50	32	0.15	710	0.908
50	32	0.15	711	0.482
50	32	0.15	712	0.393
50	32	0.15	713	0.248
50	32	0.15	714	0.558
50	32	0.15	715	0.768
50	32	0.15	716	0.79
50	32	0.15	717	0.457
50	32	0.15	718	0.955
50	32	0.15	719	0.948
50	32	0.15	720	0.78
50	32	0.15	721	0.031
50	32	0.15	722	0.788
50	32	0.15	723	0.917
50	32	0.15	724	0.952
50	32	0.15	725	0.199
50	32	0.15	726	0.828
50	32	0.15	727	0.608
50	32	0.15	728	0.501
50	32	0.15	729	0.119
50	32	0.15	730	0.85
50	32	0.15	731	0.868
50	32	0.15	732	0.306
50	32	0.15	733	0.398
50	32	0.15	734	0.967
50	32	0.15	735	0.478
50	32	0.15	736	0.127
50	32	0.15	737	0.169
50	32	0.15	738	0.826
50	32	0.15	739	0.824
50	32	0.15	740	0.37
50	32	0.15	741	0.685
50	32	0.15	742	0.8
50	32	0.15	743	0.292
50	32	0.15	744	0.135
50	32	0.15	745	0.885
50	32	0.15	746	0.927
50	32	0.15	747	0.496
50	32	0.15	748	0.997
50	32	0.15	749	0.195
50	32	0.15	750	0.226
50	32	0.15	751	0.479
50	32	0.15	752	0.978
50	32	0.15	753	0.263
50	32	0.15	754	0.03
50	32	0.15	755	0.972
50	32	0.15	756	0.599
50	32	0.15	757	0.944
50	32	0.15	758	0.892
50	32	0.15	759	0.818
50	32	0.15	760	0.951
50	32	0.15	761	0.58
50	32	0.15	762	0.817
50	32	0.15	763	0.974
50	32	0.15	764	0.931
50	32	0.15	765	0.291
50	32	0.15	766	0.426
50	32	0.15	767	0.706
50	32	0.15	768	0.5
50	32	0.15	769	0.218
50	32	0.15	770	0.68
50	32	0.15	771	0.157
50	32	0.15	772	0.192
50	32	0.15	773	0.058
50	32	0.15	774	0.819
50	32	0.15	775	0.978
50	32	0.15	776	0.344
50	32	0.15	777	0.715
50	32	0.15	778	0.914
50	32	0.15	779	0.745
50	32	0.15	780	0.915
50	32	0.15	781	0.904
50	32	0.15	782	0.493
50	32	0.15	783	0.558
50	32	0.15	784	0.07
50	32	0.15	785	0.922
50	32	0.15	786	0.211
50	32	0.15	787	0.701
50	32	0.15	788	0.395
50	32	0.15	789	0.843
50	32	0.15	790	0.399
50	32	0.15	791	0.308
50	32	0.15	792	0.287
50	32	0.15	793	0.973
50	32	0.15	794	0.86
50	32	0.15	795	0.557
50	32	0.15	796	0.641
50	32	0.15	797	0.861
50	32	0.15	798	0.21
50	32	0.15	799	0.652
50	32	0.15	800	0.618
50	32	0.15	801	0.527
50	32	0.15	802	0.925
50	32	0.15	803	0.218
50	32	0.15	804	0.629
50	32	0.15	805	0.821
50	32	0.15	806	0.234
50	32	0.15	807	0.091
50	32	0.15	808	0.979
50	32	0.15	809	0.499
50	32	0.15	810	0.18
50	32	0.15	811	0.718
50	32	0.15	812	0.747
50	32	0.15	813	0.161
50	32	0.15	814	0.863
50	32	0.15	815	0.581
50	32	0.15	816	0.196
50	32	0.15	817	0.989
50	32	0.15	818	0.909
50	32	0.15	819	0.023
50	32	0.15	820	0.549
50	32	0.15	821	0.136
50	32	0.15	822	0.286
50	32	0.15	823	0.732
50	32	0.15	824	0.569
50	32	0.15	825	0.82
50	32	0.15	826	0.871
50	32	0.15	827	0.533
50	32	0.15	828	0.504
50	32	0.15	829	0.079
50	32	0.15	830	0.771
50	32	0.15	831	0.553
50	32	0.15	832	0.003
50	32	0.15	833	0.747
50	32	0.15	834	0.251
50	32	0.15	835	0.728
50	32	0.15	836	0.216
50	32	0.15	837	0.804
50	32	0.15	838	0.901
50	32	0.15	839	0.296
50	32	0.15	840	0.458
50	32	0.15	841	0.864
50	32	0.15	842	0.758
50	32	0.15	843	0.556
50	32	0.15	844	0.623
50	32	0.15	845	0.455
50	32	0.15	846	0.95
50	32	0.15	847	0.477
50	32	0.15	848	0.181
50	32	0.15	849	0.436
50	32	0.15	850	0.453
50	32	0.15	851	0.819
50	32	0.15	852	0.2
50	32	0.15	853	0.808
50	32	0.15	854	0.528
50	32	0.15	855	0.251
50	32	0.15	856	0.926
50	32	0.15	857	0.4
50	32	0.15	858	0.065
50	32	0.15	859	0.976
50	32	0.15	860	0.832
50	32	0.15	861	0.922
50	32	0.15	862	0.359
50	32	0.15	863	0.19
50	32	0.15	864	0.059
50	32	0.15	865	0.602
50	32	0.15	866	0.945
50	32	0.15	867	0.221
50	32	0.15	868	0.186
50	32	0.15	869	0.43
50	32	0.15	870	0.411
50	32	0.15	871	0.029
50	32	0.15	872	0.769
50	32	0.15	873	0.684
50	32	0.15	874	0.873
50	32	0.15	875	0.522
50	32	0.15	876	0.436
50	32	0.15	877	0.589
50	32	0.15	878	0.556
50	32	0.15	879	0.88
50	32	0.15	880	0.396
50	32	0.15	881	0.625
50	32	0.15	882	0.431
50	32	0.15	883	0.121
50	32	0.15	884	0.034
50	32	0.15	885	0.81
50	32	0.15	886	0.556
50	32	0.15	887	0.495
50	32	0.15	888	0.749
50	32	0.15	889	0.057
50	32	0.15	890	0.399
50	32	0.15	891	0.503
50	32	0.15	892	0.982
50	32	0.15	893	0.585
50	32	0.15	894	0.125
50	32	0.15	895	0.441
50	32	0.15	896	0.965
50	32	0.15	897	0.002
50	32	0.15	898	0.05
50	32	0.15	899	0.593
50	32	0.15	900	0.817
50	32	0.15	901	0.067
50	32	0.15	902	0.807
50	32	0.15	903	0.308
50	32	0.15	904	0.904
50	32	0.15	905	0.0
50	32	0.15	906	0.913
50	32	0.15	907	0.456
50	32	0.15	908	0.642
50	32	0.15	909	0.221
50	32	0.15	910	0.762
50	32	0.15	911	0.421
50	32	0.15	912	0.728
50	32	0.15	913	0.501
50	32	0.15	914	0.045
50	32	0.15	915	0.586
50	32	0.15	916	0.819
50	32	0.15	917	0.695
50	32	0.15	918	0.631
50	32	0.15	919	0.217
50	32	0.15	920	0.832
50	32	0.15	921	0.332
50	32	0.15	922	0.691
50	32	0.15	923	0.837
50	32	0.15	924	0.884
50	32	0.15	925	0.893
50	32	0.15	926	0.688
50	32	0.15	927	0.553
50	32	0.15	928	0.728
50	32	0.15	929	0.169
50	32	0.15	930	0.963
50	32	0.15	931	0.505
50	32	0.15	932	0.39
50	32	0.15	933	0.704
50	32	0.15	934	0.58
50	32	0.15	935	0.975
50	32	0.15	936	0.942
50	32	0.15	937	0.959
50	32	0.15	938	0.039
50	32	0.15	939	0.232
50	32	0.15	940	0.393
50	32	0.15	941	0.556
50	32	0.15	942	0.627
50	32	0.15	943	0.499
50	32	0.15	944	0.908
50	32	0.15	945	0.2
50	32	0.15	946	0.996
50	32	0.15	947	0.431
50	32	0.15	948	0.747
50	32	0.15	949	0.268
50	32	0.15	950	0.895
50	32	0.15	951	0.426
50	32	0.15	952	0.595
50	32	0.15	953	1.0
50	32	0.15	954	0.696
50	32	0.15	955	0.449
50	32	0.15	956	0.425
50	32	0.15	957	0.993
50	32	0.15	958	0.983
50	32	0.15	959	0.428
50	32	0.15	960	0.733
50	32	0.15	961	0.409
50	32	0.15	962	0.674
50	32	0.15	963	0.469
50	32	0.15	964	0.136
50	32	0.15	965	0.299
50	32	0.15	966	0.749
50	32	0.15	967	0.5
50	32	0.15	968	0.254
